id,name,host_id,neighbourhood,latitude,longitude,room_type,price
38080643,Clean and cozy room 4min walk to Oktoberfest,254147004,Ludwigsvorstadt-Isarvorstadt,48.12423,11.5504,Shared room,250
38083239,Toplevel-Room: Comfortable & modern on great value,25556273,Milbertshofen-Am Hart,48.1823,11.56712,Private room,59
38085263,Cosy Studio Haidhausen / East Munich,48662410,Au-Haidhausen,48.12784,11.58975,Entire home/apt,100
38086570,Cosy studio in the heart of Schwabing,29619251,Schwabing-West,48.17743,11.58388,Entire home/apt,45
38093882,Luftschutzbunker 10 min walking to Oktoberfest,195576400,Ludwigsvorstadt-Isarvorstadt,48.12638,11.55527,Private room,200
38094352,Cozy City Apartment very close to Isar and Centre,289136885,Ludwigsvorstadt-Isarvorstadt,48.12774,11.55984,Entire home/apt,200
38095271,Cozy Designer Room for OKTOBERFEST!,213551077,Schwabing-Freimann,48.17639,11.59898,Private room,200
38096006,Cosy Guestroom near Oktoberfest,15969460,Neuhausen-Nymphenburg,48.14775,11.5431,Private room,150
38096787,Studio Apartment 10 min to Oktoberfest & free bike,289171641,Untergiesing-Harlaching,48.10813,11.57298,Entire home/apt,179
38097552,"Haidhausen, Innenstadt (zu Fuß) und Isarauen",145599342,Au-Haidhausen,48.13292,11.59306,Private room,65
38097883,"Cozy, perfectly located apartment for Oktoberfest",40366852,Maxvorstadt,48.1498,11.56111,Entire home/apt,200
38100507,Wohnen wie im Schloss,5490245,Pasing-Obermenzing,48.13899,11.44222,Private room,42
38101068,schöne zentral gelegene Stadtwohnung im Westend,24002879,Schwanthalerhöhe,48.1366,11.54328,Entire home/apt,129
38110236,WG-Zimmer an Wiesnbedienung zu vermieten.,23357431,Au-Haidhausen,48.11977,11.574,Private room,65
38110312,Perfectly located urban studio apartment,147350070,Maxvorstadt,48.14298,11.54594,Entire home/apt,98
38111812,Großes & Helles Studio in bester Lage,144748014,Maxvorstadt,48.15135,11.55459,Entire home/apt,69
38111820,Cosy Room close to Munich city centre and Isar.,94681473,Untergiesing-Harlaching,48.1151,11.56748,Private room,65
38112149,Appartement near BMW & Olympia Park,52981690,Milbertshofen-Am Hart,48.18504,11.56541,Entire home/apt,120
38112537,Cozy and modern 2 room flat in the heart of Munich,80677224,Schwanthalerhöhe,48.13652,11.54249,Entire home/apt,181
38113400,"Mitten in München, mitten im Kunstareal",22751136,Maxvorstadt,48.15201,11.56781,Entire home/apt,330
38114450,Central Apartment / 10 Min Walk from Oktoberfest,286413678,Ludwigsvorstadt-Isarvorstadt,48.13127,11.56391,Entire home/apt,200
38115313,Zimmer,289346486,Neuhausen-Nymphenburg,48.15776,11.53519,Private room,39
38115690,"Schöne 1,5 Zimmer Wohnung direkt am Oktoberfest",289348665,Ludwigsvorstadt-Isarvorstadt,48.12442,11.55368,Entire home/apt,60
38117044,Modern cosy studio apartment near Oktoberfest,113977884,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0983,11.54159,Entire home/apt,180
38117248,Fantastic room in beautiful 100 sqm 'Altbau' flat,26350334,Au-Haidhausen,48.13242,11.60895,Private room,50
38117722,"❤️Beautiful central apartment ""MünchnerFreiheit""❤️",38962097,Schwabing-Freimann,48.16361,11.58765,Entire home/apt,200
38117733,Zimmer in Giesing (10 min zum Oktoberfest),196739294,Untergiesing-Harlaching,48.11793,11.57089,Private room,80
38118549,Perfect place to stay for the Octoberfest,289351888,Schwabing-West,48.16059,11.56713,Private room,80
38118673,Nice place to stay near Oktoberfest,72546728,Ludwigsvorstadt-Isarvorstadt,48.12607,11.56093,Private room,90
38119316,! Quiet Oktoberfest room for 2 in 100 sqm. Apt. !,26350334,Au-Haidhausen,48.13391,11.61024,Private room,160
38121034,"Central Appartment in Munich, Glockenbachviertel",86842958,Ludwigsvorstadt-Isarvorstadt,48.12684,11.57285,Entire home/apt,100
38121411,Apartment Au-Haidhausen - 20 Min. zum Oktoberfest,115027777,Au-Haidhausen,48.12286,11.58923,Entire home/apt,250
38124839,Wohnung im Münchner Westen,30890389,Aubing-Lochhausen-Langwied,48.14264,11.41454,Entire home/apt,50
38125427,Central Apartment during Oktoberfest!,46008958,Schwabing-Freimann,48.16142,11.588,Private room,140
38129174,**Oktoberfest - Unterkunft** mit Frühstück,286358019,Neuhausen-Nymphenburg,48.16765,11.51163,Private room,189
38129285,"Chillige, moderne Bude in München",40360259,Milbertshofen-Am Hart,48.18412,11.56363,Private room,68
38129584,Cozy apartment near Downtown Munich,23342968,Au-Haidhausen,48.12271,11.59106,Entire home/apt,95
38129722,"Schönes Zimmer, Nähe Oktoberfest",289605624,Untergiesing-Harlaching,48.11378,11.57451,Private room,130
38130322,Cozy Apartment - 18mins to Oktoberfest,289594057,Hadern,48.11857,11.48976,Entire home/apt,98
38130878,Cosy flat in the city center closed to Oktoberfest,10802564,Maxvorstadt,48.15494,11.56202,Entire home/apt,125
38138585,Cozy room in city center,69453052,Maxvorstadt,48.15021,11.55522,Private room,55
38140669,Gemütliche 2 Zi Whg Dreimühlenviertel/Zentrum/Isar,13633695,Ludwigsvorstadt-Isarvorstadt,48.12122,11.55931,Entire home/apt,70
38140748,Apartment close to Centre,144432652,Obergiesing,48.10456,11.5905,Entire home/apt,700
38141879,Appartment in Munich,12028085,Neuhausen-Nymphenburg,48.14893,11.51208,Private room,160
38142170,80sqm design apartment in the heart of Munich,10864459,Au-Haidhausen,48.13263,11.59375,Entire home/apt,66
38143049,"BRIGHT, QUIET, CENTRAL*2 ROOM APARTMENT*BALCONY",25126058,Schwanthalerhöhe,48.13822,11.53056,Entire home/apt,135
38143124,Super cozy room close to city center,85902074,Schwanthalerhöhe,48.13745,11.5485,Private room,120
38143219,"SMALL, BUT COZY AND CHARMING APARTMENT",289460302,Milbertshofen-Am Hart,48.18546,11.56153,Entire home/apt,50
38143410,COZY URBAN APARTMENT (10min walk from Oktoberfest),282030741,Ludwigsvorstadt-Isarvorstadt,48.13948,11.56109,Entire home/apt,110
38143811,New Munich Style Apartment • Lorena <3,20684983,Feldmoching-Hasenbergl,48.19096,11.5474,Entire home/apt,140
38148619,Loft near to Oktoberfest and downtown,267567198,Schwanthalerhöhe,48.13853,11.53055,Entire home/apt,1000
38156689,Moderne Wohnung nahe Oktoberfest bis zu 4 Gäste,61416745,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10273,11.54656,Private room,140
38156815,Nice & quiet room with your own bathroom next door,27658855,Aubing-Lochhausen-Langwied,48.15295,11.42993,Private room,98
38156883,Cozy apartment close to Oktoberfest & city center,66778271,Neuhausen-Nymphenburg,48.14928,11.53915,Entire home/apt,210
38157730,Zwei helle Zimmer im Herzen Münchens,289922386,Schwabing-West,48.16263,11.56337,Private room,157
38168291,STUDIO APARTMENT NEAR THE ENGLISH GARDEN,290013604,Schwabing-West,48.16076,11.57866,Entire home/apt,90
38169435,Appartement schwanthalerhöhe,8674566,Schwanthalerhöhe,48.13783,11.54612,Entire home/apt,35
38171812,"Cosy Room, 2 People, perfect for Oktoberfest",65738890,Neuhausen-Nymphenburg,48.15359,11.53093,Private room,100
38173268,Meinburg,99369064,Maxvorstadt,48.14826,11.57484,Entire home/apt,260
38174839,Stylish city center apartment,116121445,Neuhausen-Nymphenburg,48.15569,11.54549,Private room,70
38174933,Very nice room near BMW with WiFi,269959726,Milbertshofen-Am Hart,48.18725,11.56423,Private room,45
38175877,my hostel 2-Bett Zimmer zur Alleinnutzung,180847471,Tudering-Riem,48.13201,11.66807,Private room,60
38176781,60 sqm apartment at the Munich Ostbahnhof,290025156,Berg am Laim,48.12553,11.6134,Entire home/apt,220
38177601,Green Designer Apartment with 2 balconies,21093076,Schwabing-Freimann,48.17003,11.5845,Entire home/apt,100
38177631,Luxury Apartment (perfect for fairs) with view,290090743,Bogenhausen,48.16863,11.64391,Entire home/apt,450
38178707,Einzimmerwohnung mit Balkon,154639224,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07981,11.5131,Entire home/apt,50
38180185,"Oktoberfest in centrally located, cosy apartment",75688975,Neuhausen-Nymphenburg,48.14944,11.54234,Entire home/apt,170
38181220,"Beautiful,modern Accommodation(near Oktoberfest!)",229075693,Sendling,48.11335,11.55041,Entire home/apt,590
38184024,"Central, clean Apartment, close to Underground",10276136,Schwabing-Freimann,48.16652,11.58721,Entire home/apt,300
38185810,Moderne Familienwohnung in perfekter Lage,165262614,Tudering-Riem,48.13266,11.68672,Entire home/apt,420
38187301,Helles Zimmer direkt an der Messe,165262614,Tudering-Riem,48.13097,11.6881,Private room,80
38187710,Mediteran über den Dächern von Schwabing,75633016,Schwabing-West,48.16834,11.57196,Private room,100
38195406,Wiesn/Octoberfest accomodation in Laim,247958788,Pasing-Obermenzing,48.13965,11.48333,Private room,150
38198296,Zimmer in wunderschöner Münchner Altbauwohnung,47570328,Ludwigsvorstadt-Isarvorstadt,48.12819,11.55791,Private room,50
38198413,Cozy 1 room flat in the heart of Munich,120998431,Schwabing-West,48.16793,11.56589,Entire home/apt,75
38199429,Doppelbett-Zimmer (bevorzugt an 2 Frauen),290262486,Schwabing-West,48.16071,11.56811,Private room,90
38199689,Elizabeth's apartment very close to the center,290264072,Ludwigsvorstadt-Isarvorstadt,48.12879,11.5738,Entire home/apt,115
38199867,Wohlfühloase im Herzen von München,134103462,Tudering-Riem,48.1116,11.70986,Entire home/apt,100
38200266,Modern Apartment 5 min. From Oktoberfest,57525054,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10117,11.53607,Entire home/apt,190
38200454,Munich’s best location: Maximilianstraße,267205240,Altstadt-Lehel,48.13899,11.58393,Entire home/apt,350
38202218,Schöne  moderne elegante Wohnung mit Balkon und TG,290277636,Ramersdorf-Perlach,48.10245,11.65558,Entire home/apt,100
38203762,Zimmer zur Wiesn zur vermieten,290289317,Milbertshofen-Am Hart,48.20332,11.57086,Private room,100
38203774,Cosy Hideout next to Nymphenburg Castle,395389,Neuhausen-Nymphenburg,48.15401,11.51049,Entire home/apt,170
38205773,Your ideal nest in Oktoberfest,161562795,Sendling-Westpark,48.11054,11.53338,Private room,80
38206302,Zentrale schöne Altbauwohnung im Univiertel,280303764,Maxvorstadt,48.15342,11.5724,Entire home/apt,120
38207314,Wiesnzimmer ums Eck,290310990,Sendling,48.11863,11.54997,Private room,110
38209659,Central Room near Oktoberfest || no kitchen-use,290339846,Schwanthalerhöhe,48.13821,11.53394,Private room,27
38212899,1-Zimmer-Appartement - 20min zum Oktoberfest,143962105,Milbertshofen-Am Hart,48.20192,11.56501,Entire home/apt,140
38222885,Privat room in Bogenhausen near to Oktoberfest,75057480,Bogenhausen,48.15061,11.61309,Private room,59
38223082,Cosy and super central place MUNICH,145224880,Schwanthalerhöhe,48.13917,11.54706,Entire home/apt,110
38223997,Großes Zimmer im Zentrum von München,290453092,Ludwigsvorstadt-Isarvorstadt,48.1292,11.56159,Private room,39
38224678,Apartment in walking distance to Marienplatz,64065810,Ludwigsvorstadt-Isarvorstadt,48.12907,11.57514,Entire home/apt,99
38224850,Nice Room near Olympiapark,290459703,Milbertshofen-Am Hart,48.17739,11.56866,Private room,100
38226260,Klein aber fein,20354709,Milbertshofen-Am Hart,48.18554,11.57304,Entire home/apt,90
38230241,Ruhige möblierte Wohnung am Westpark,1734884,Sendling-Westpark,48.11586,11.5166,Entire home/apt,150
38230974,Minimal and Serene Private Room,86481977,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09678,11.49741,Private room,120
38232052,Gemütliche und ruhige Schlafgelegenheit,290510158,Pasing-Obermenzing,48.14208,11.45009,Private room,180
38235193,Tranquil Munich B&B - Double Room,1408027,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07784,11.491,Private room,65
38237128,Helle Wohnung sehr zentral in München - Schwabing,51936611,Schwabing-West,48.16311,11.56585,Entire home/apt,109
38246475,Tranquil Munich B&B -Single room+1,1408027,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07706,11.49303,Private room,55
38246756,Baynunah Aparthotel,290654497,Ludwigsvorstadt-Isarvorstadt,48.13713,11.56137,Entire home/apt,140
38247037,Zimmer im Münchner Osten,36324949,Bogenhausen,48.15349,11.63278,Private room,45
38248142,Your Oktoberfest Hideaway,50037381,Schwabing-West,48.16205,11.57351,Entire home/apt,200
38248214,Close to BMW:Modern apartment with south balcony,221651452,Feldmoching-Hasenbergl,48.199,11.54423,Entire home/apt,45
38248640,Huge unique arty Loft very close to oktoberfest,281317025,Maxvorstadt,48.14909,11.55707,Shared room,120
38249784,Wunderschöne Altbauwohnung am Flaucher,13446425,Sendling,48.10901,11.54835,Entire home/apt,150
38249814,Central Munich Private Room/ Oktoberfest,62623349,Obergiesing,48.11227,11.57961,Private room,94
38251729,"Nice Appartment- 10 minutes to center, 15 to Messe",88354424,Obergiesing,48.11623,11.58366,Entire home/apt,45
38252887,Zimmer im schönen Westend,61620430,Schwanthalerhöhe,48.136,11.53782,Private room,30
38253145,Central Appartement Haidhausen (with car park),68546554,Au-Haidhausen,48.12735,11.59527,Entire home/apt,120
38253851,Helle Wohnung (93qm) mit 2 Balkonen zum Wohlfühlen,8623011,Sendling-Westpark,48.12005,11.52902,Entire home/apt,90
38254295,_Modernes Apartment am BMW Museum_,164254223,Milbertshofen-Am Hart,48.17845,11.57004,Entire home/apt,150
38254296,"Ruhige 3 Zi- Altbau- Wohnung in Zentrum, Isar Nähe",160445361,Au-Haidhausen,48.13062,11.59328,Entire home/apt,125
38254757,Stylish Apartment - In The Heart of Munich,39132551,Ludwigsvorstadt-Isarvorstadt,48.12985,11.57521,Entire home/apt,199
38255268,Nice an Cosy bright room,35632378,Ramersdorf-Perlach,48.09655,11.64548,Private room,90
38255874,Nice Room for Ocktoberfest period,1355584,Laim,48.13624,11.50154,Private room,120
38255968,Quiet room next to park and close to center,1099926,Sendling-Westpark,48.12044,11.52838,Private room,98
38257279,Nice and light 2-Room apartment,81058691,Ramersdorf-Perlach,48.08947,11.64307,Entire home/apt,40
38258911,Very special city flat with view over whole Munich,290749677,Moosach,48.17521,11.50554,Entire home/apt,195
38259470,Gemütliches Apartment im Zentrum Schwabings,29848332,Schwabing-West,48.1594,11.57916,Entire home/apt,179
38259674,PERFECT ACCOMMODATION  FOR GROUP & OKTOBERFEST,90180612,Schwanthalerhöhe,48.13151,11.53607,Shared room,80
38259934,Cosy & central room in Munich,290750846,Moosach,48.18129,11.49623,Private room,95
38260029,Gästezimmer Mo-Fr,184859505,Milbertshofen-Am Hart,48.18862,11.56494,Private room,30
38260237,Cozy room 10 min to city center,180117394,Sendling,48.12309,11.54691,Private room,40
38260530,Top Rom for the Oktoberfest,13188295,Schwabing-Freimann,48.16495,11.58712,Private room,110
38260584,Lovely room in the heart / centrum of Munich,268972489,Altstadt-Lehel,48.13186,11.57096,Private room,85
38261084,"All-in Studio, 2 U-Bahn stops from Oktoberfest",236418499,Sendling,48.11314,11.54576,Entire home/apt,159
38261161,Apartment,35710279,Maxvorstadt,48.15057,11.56734,Entire home/apt,66
38263879,Spacious room in Munich,41935333,Neuhausen-Nymphenburg,48.16446,11.54084,Private room,50
38264198,Cool apartment & private garden central location,23413678,Schwabing-Freimann,48.17606,11.58289,Entire home/apt,270
38271041,UNIQUE LOFT APARTMENT  WITH GREAT VIEW OVER MUNICH,290909548,Ludwigsvorstadt-Isarvorstadt,48.13657,11.55666,Entire home/apt,200
38271812,Cozy room in Munich,41935333,Neuhausen-Nymphenburg,48.16391,11.5397,Private room,50
38272299,"Room for two in Flat, for Oktoberfest",20106846,Au-Haidhausen,48.12631,11.58735,Private room,70
38272329,Cozy Flat in Schwabing- West near the luitpoltpark,128542341,Schwabing-West,48.16564,11.57451,Entire home/apt,85
38272343,Unkomplizierte Unterkunft mit 2 Katzen,269522804,Laim,48.1433,11.49505,Private room,50
38273480,"Cosy and quiet Room, 15min to Oktoberfest/Wiesn",13804209,Untergiesing-Harlaching,48.11228,11.56951,Private room,95
38274582,Gemütliche Dachgeschosswohnung München,110229653,Sendling-Westpark,48.10524,11.53113,Entire home/apt,150
38276107,15 min to Oktoberfest / 5 min to Messe München,9324621,Bogenhausen,48.14032,11.61799,Entire home/apt,99
38276244,Einen Steinwurf vom Oktoberfest entfernt,290961617,Schwanthalerhöhe,48.13699,11.54764,Entire home/apt,150
38276954,Einzimmer Wohnung München Neuhausen,290966286,Neuhausen-Nymphenburg,48.15761,11.54451,Entire home/apt,150
38277695,"cosy room, close to Oktoberfest and Isar",290968737,Au-Haidhausen,48.12521,11.57768,Private room,97
38277823,Beautiful Apartment in Munich’s city center,21303359,Bogenhausen,48.15255,11.60421,Entire home/apt,239
38277968,Flat Schwanthalerhöhe,290970351,Schwanthalerhöhe,48.13893,11.5323,Entire home/apt,80
38278337,Room in shared flat near many attractions,118642661,Moosach,48.17136,11.51149,Private room,70
38278887,Stadthaus im Grünen,20543095,Tudering-Riem,48.10468,11.70405,Private room,90
38278924,LIVE IN THE EXCITING MILE OF THE THERESIENSTREET,290980047,Maxvorstadt,48.15001,11.56591,Entire home/apt,70
38279125,Zimmer bis zu 4 Personen,26419569,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10424,11.54668,Private room,100
38279131,Apartment für Oktoberfest,82775255,Pasing-Obermenzing,48.1458,11.47171,Entire home/apt,150
38279448,Schöner renovierte Altbau Nähe Theresienwiese,93822073,Schwanthalerhöhe,48.13472,11.53404,Entire home/apt,178
38281381,private Wohnung mit eigenem Eingang U-Bahn Nähe,222178666,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09242,11.50693,Entire home/apt,70
38281651,OKTOBERFEST- 25 Minutes to Go,291005819,Untergiesing-Harlaching,48.10196,11.5571,Private room,95
38282086,Schönes ein Zimmer Wohnung 120€ pro Tag,179768543,Sendling-Westpark,48.12489,11.53463,Entire home/apt,100
